10,"['walked' 'across' 'empty' 'land' 'knew' 'pathway' 'like' 'back' 'hand'
 'felt' 'earth' 'beneath' 'feet' 'sat' 'river' 'made' 'complete' 'oh'
 'simple' 'thing' 'gone' 'getting' 'old' 'need' 'something' 'rely' 'tell'
 'gonna' 'let' 'tired' 'somewhere' 'begin' 'came' 'fallen' 'tree'
 'branches' 'looking' 'place' 'used' 'love' 'dreaming' 'minute' 'go'
 'talk' 'know' 'could' 'end' 'everything' 'ooh' 'aah']"
11,"['high' 'recognize' 'fire' 'burning' 'eyes' 'chaos' 'controlled' 'mind'
 'whispered' 'goodbye' 'got' 'plane' 'never' 'return' 'always' 'heart'
 'love' 'taken' 'toll' 'said' 'many' 'times' 'breaking' 'front' 'choice'
 ""'cause"" 'say' 'anymore' 'tried' 'best' 'feed' 'appetite' 'keep' 'coming'
 'every' 'night' 'hard' 'satisfied' 'playing' 'like' 'game' 'pretending'
 'feel' 'turn' 'around' 'leave' 'fix' 'broken' 'things' 'repair' 'wings'
 'make' 'sure' ""everything's"" 'alright' 'pressure' 'hips' 'sinking'
 'fingertips' 'inch' 'know' ""that's"" 'want']"
12,"['know' 'lot' 'girls' ""thinkin'"" 'songs' 'get' 'confused' ""one's"" 'baby'
 'everything' 'ever' 'wanted' 'could' 'real' 'big' 'bigger' 'done' 'hoes'
 ""ain't"" 'never' 'want' 'forever' 'swear' 'spend' 'whatever' ""'cause""
 'hold' 'every' 'time' 'hit' 'right' 'promise' ""gon'"" 'live' 'made' 'beg'
 ""'til"" 'give' 'say' 'thing' 'single' ""fuckin'"" 'best' 'ayy' 'got'
 'roommate' 'call' ""there's"" 'one' 'put' 'key' 'mat' 'yup' 'shawty'
 ""hittin'"" 'spots' 'even' 'ask' 'twice' 'heart' 'share' 'like' 'last'
 'slice' 'always' 'felt' 'accustomed' 'fast' 'life' 'nigga' 'met' 'past'
 'sweatpants' 'hair' 'tied' ""chillin'"" 'makeup' ""that's"" 'prettiest'
 'hope' 'take' 'wrong' 'trip' 'friends' ""bringin'"" 'drake' 'along'
 ""workin'"" 'soon' 'make' 'home' 'patient' 'waiting' 'room' 'pay'
 'attention' 'rumors' 'assume' 'prove' 'sex' 'love' 'pain' 'tank' 'shit'
 'buzz' 'probably' 'sell' 'blank' 'disc' 'album' 'drop' ""bitches'll"" 'buy'
 'picture' ""niggas'll"" 'claim' 'sister' 'magazine' 'paper' 'girl' 'money'
 'issue' 'bring' 'dinner' 'initial' 'referee' 'official' 'shirt' 'stripes'
 'pussy' 'whistle' 'andy' 'griffith' 'theme' 'song' 'told' 'jeans'
 'double' 'cup' 'lean' ""feelin'"" 'fix' 'really' 'fiend' 'yeah' 'condo'
 'crack' 'spot' 'show' ""reppin'"" 'mascot' 'back' 'bra' 'strap' 'pop'
 'slot' 'jackpot' 'saying' 'uhh' 'ah' 'see' 'type' 'joint' 'gotta'
 'dedicate' 'somebody' 'sure' 'special' 'young']"
13,"['mark' 'hoppus' 'miss' 'hello' 'angel' 'nightmare' 'shadow' 'background'
 'morgue' 'unsuspecting' 'victim' 'darkness' 'valley' 'live' 'like' 'jack'
 'sally' 'want' 'always' 'find' ""we'll"" 'halloween' 'christmas' 'night'
 'wish' 'never' 'ends' 'interlude' 'tom' 'delonge' 'sorry' 'cannot'
 'sleep' 'dream' 'tonight' 'need' 'somebody' 'sick' 'strange' 'comes'
 'creeping' 'haunting' 'every' 'time' 'stare' 'counted' 'webs' 'spiders'
 'catching' 'things' 'eating' 'insides' 'indecision' 'call' 'hear' 'voice'
 'treason' 'come' 'home' 'stop' 'pain' 'waste' 'already' 'inside' 'head']"
14,"['hundred' 'days' 'made' 'older' 'since' 'last' 'time' 'saw' 'pretty'
 'face' 'thousand' 'lies' 'colder' 'think' 'look' 'miles' 'separate'
 'disappear' 'dreaming' 'without' 'baby' 'still' 'lonely' 'mind' 'dream'
 'dreams' 'tonight' 'yeah' 'keep' 'rolling' 'people' 'leave' 'way' 'say'
 'hello' 'heard' 'life' 'overrated' 'hope' 'gets' 'better' 'go' 'oh'
 'girl' 'everything' 'know' 'anywhere' 'hard' 'take' 'away' 'love' 'one'
 'falls' 'said' 'done' 'whoa' 'instrumental']"
15,"['remember' 'walls' 'built' 'well' 'baby' ""they're"" ""tumblin'"" 'even'
 'put' 'fight' 'make' 'sound' 'found' 'way' 'let' 'never' 'really' 'doubt'
 ""standin'"" 'light' 'halo' 'got' 'angel' 'like' 'awakened' 'every' 'rule'
 ""breakin'"" 'risk' ""takin'"" ""ain't"" 'gonna' 'shut' 'everywhere' ""lookin'""
 'surrounded' 'embrace' 'see' 'know' ""savin'"" 'grace' 'everything' 'need'
 'written' 'face' 'feel' 'pray' 'fade' 'away' 'postchorus' 'hit' 'ray'
 'sun' ""burnin'"" 'darkest' 'night' 'one' 'want' 'think' 'addicted' 'swore'
 ""i'd"" 'fall' ""fallin'"" 'gravity' ""can't"" 'begin' 'pull' 'back' 'ground'
 'ooh' 'oh']"
16,"['perfect' 'person' ""there's"" 'many' 'things' 'wish' 'continue' 'learning'
 'never' 'meant' 'say' 'go' 'want' 'know' 'found' 'reason' 'change' 'used'
 'start' 'new' 'sorry' 'hurt' 'something' 'must' 'live' 'every' 'day'
 'pain' 'put' 'could' 'take' 'away' 'one' 'catches' 'tears' ""that's""
 'need' 'hear' 'breakdown' 'i’ve' 'show' 'side' 'didn’t']"
17,"['hey' 'delilah' ""what's"" 'like' 'new' 'york' 'city' 'thousand' 'miles'
 'away' 'girl' 'tonight' 'look' 'pretty' 'yes' 'times' 'square' ""can't""
 'shine' 'bright' 'swear' 'true' 'worry' 'distance' 'right' 'get' 'lonely'
 'give' 'song' 'another' 'listen' 'close' 'eyes' 'voice' 'disguise' 'side'
 'oh' 'know' 'getting' 'hard' 'believe' 'someday' 'pay' 'bills' 'guitar'
 ""we'll"" 'good' 'life' 'knew' 'would' 'word' 'got' 'much' 'left' 'say'
 'every' 'simple' 'wrote' 'take' 'breath' ""i'd"" 'write' 'even' 'love'
 'fall' ""we'd"" 'seems' 'far' ""they've"" 'planes' 'trains' 'cars' 'walk'
 'way' 'friends' 'make' 'fun' 'us' 'laugh' 'along' 'none' 'felt' 'promise'
 'time' 'world' 'never' 'ever' 'blame' 'miss' 'two' 'years' 'done'
 'school' 'making' 'history' 'whatever' 'want' ""here's"" ""one's"" 'ohoh']"
18,"['next' 'act' 'waiting' 'wings' 'animal' 'trapped' 'hot' 'car' 'days'
 'choose' 'ignore' 'need' 'middle' 'picture' 'lying' 'reeds' 'moth'
 'wants' 'share' 'light' 'insect' 'trying' 'get' 'night' 'stick' 'others'
 'wrong' 'right']"
19,"['one' 'night' 'confused' 'speed' 'truth' 'promise' 'made' 'four' 'hands'
 'away' 'influence' 'divine' 'sense' 'know' 'say' 'mind' 'razor' 'blade'
 'call' 'lean' 'good' 'enough' 'magic' 'rush' 'start' 'simple' 'touch'
 'push' 'scream' 'relief' 'ten' 'days' 'perfect' 'hues' 'colors' 'red'
 'blue' 'love' 'knew' 'hand' 'devil' 'kept' 'us' 'awake' 'wolf' 'teeth'
 'sharing' 'different' 'heartbeats']"
20,"['combination' 'words' 'could' 'put' 'back' 'postcard' 'song' 'sing' 'try'
 'heart' 'dreams' 'made' 'real' 'things' 'like' 'shoebox' 'photographs'
 'sepiatoned' 'loving' 'love' 'answer' 'least' 'questions' 'go' 'come'
 'hard' 'always' 'easy' 'sometimes' 'life' 'deceiving' 'tell' 'one'
 'thing' 'better' ""we're"" 'together' 'mmm' 'yeah' ""we'll"" 'look' 'stars'
 'well' 'moments' 'might' 'find' 'way' 'tonight' 'know' ""they'll"" 'gone'
 'morning' 'light' 'sings' 'brings' 'new' 'tomorrow' 'night' 'see' 'many'
 'day' 'scene' ""i'd"" 'impression' 'somewhere' 'two' 'got' 'places' 'sit'
 'beneath' 'mango' 'tree' 'believe' 'memories' 'pretty' 'sleep' 'wa'
 'wake' 'sleeping' 'next' 'enough' 'time' 'say' 'still']"
21,"['tired' 'suppressed' 'childish' 'fears' 'leave' 'wish' 'would' ""'cause""
 'presence' 'still' 'lingers' 'alone' 'wounds' 'seem' 'heal' 'pain' 'real'
 ""there's"" 'much' 'time' 'cannot' 'erase' 'cried' ""i'd"" 'wipe' 'away'
 'tears' 'scream' 'fight' 'held' 'hand' 'years' 'used' 'captivate'
 'resonating' 'light' 'bound' 'life' 'left' 'behind' 'face' 'haunts'
 'pleasant' 'dreams' 'voice' 'chased' 'sanity' 'tried' 'hard' 'tell'
 'gone' 'though' 'along' 'chorusoutro' 'ah']"
22,"['sometimes' 'feel' 'like' 'throwing' 'hands' 'air' 'know' 'count'
 'saying' 'lord' 'care' 'got' 'love' 'need' 'see' 'seems' 'going' 'rough'
 'things' 'go' 'wrong' 'matter' 'life' 'much' 'food' 'gone' 'daily' 'meal'
 'oh' 'friends' ""savior's"" 'real' ""'cause"" 'time' 'think' ""what's"" 'use'
 'good' 'sooner' 'later' 'lose']"
23,"['pack' 'straight' 'enough' 'say' 'wait' 'love' 'like' 'maps' 'made'
 'stray' ""kind's"" 'kind' 'stay' 'instrumental']"
24,"['wanna' 'friend' 'lover' 'matter' 'ends' 'starts' 'forget' 'house'
 'cards' 'mine' 'fall' 'table' 'get' 'swept' 'denial' 'infrastructure'
 'collapse' 'voltage' 'spikes' 'throw' 'keys' 'bowl' 'kiss' 'husband'
 ""'good"" ""night'"" 'ears' 'burning']"
25,"['life' 'brilliant' 'love' 'pure' 'saw' 'angel' 'sure' 'smiled' 'subway'
 'another' 'man' 'lose' 'sleep' ""'cause"" 'got' 'plan' 'beautiful' 'true'
 'face' 'crowded' 'place' 'know' 'never' 'yeah' 'caught' 'eye' 'walked'
 'could' 'see' 'fucking' 'high' 'think' 'shared' 'moment' 'last' ""'til""
 'end' 'na' 'must' 'smile' 'thought' 'time' 'truth']"
26,"['closed' 'love' 'need' 'pain' 'twice' 'enough' 'vain' 'time' 'starts'
 'pass' 'know' 'frozen' 'something' 'happened' 'first' 'heart' 'melted'
 'ground' 'found' 'true' ""everyone's"" 'looking' 'round' 'thinking' 'going'
 'crazy' 'care' 'say' 'try' 'pull' 'away' 'truth' ""heart's"" 'crippled'
 'vein' 'keep' 'closing' 'cut' 'open' 'bleeding' 'trying' 'hard' 'hear'
 'talk' 'loud' 'piercing' 'sounds' 'fill' 'ears' 'doubt' 'yet' 'goal'
 'falling' ""nothing's"" 'greater' 'risk' 'comes' 'embrace' 'world'
 'loneliness' 'see' 'face' 'everyone' 'around' 'thinks' 'maybe' 'draining'
 'though' 'find' 'believe' 'wearing' 'scars' 'ooh' 'oohhh']"
27,"['jade' 'alexander' 'alabama' 'arkansas' 'love' 'pa' 'way' 'holy' 'moly'
 'oh' 'apple' 'eye' 'girl' 'never' 'loved' 'one' 'like' 'man' 'best'
 'friend' 'scream' 'nothingness' ""ain't"" 'nothing' 'need' 'hot' 'heavy'
 'pumpkin' 'pie' 'chocolate' 'candy' 'jesus' 'christ' 'please' 'home'
 'let' 'come' 'whenever' 'wherever' 'postchorus' 'la' 'take' 'mommy'
 'coming' 'follow' 'park' 'jungle' 'dark' 'moats' 'boats' 'waterfalls'
 'alleyways' 'pay' 'phone' 'calls' 'everywhere' ""that's"" 'true' 'laugh'
 'think' ""we'll"" 'die' 'barefoot' 'summer' 'night' 'could' 'sweeter'
 'streets' 'run' 'afree' 'geeze' 'something' 'see' 'daddy' 'spoken'
 'remember' 'day' 'fell' 'outta' 'window' 'sure' '‒' 'came' 'jumping'
 'well' 'concrete' 'nearly' 'broke' 'ass' 'bleeding' 'place' 'rushed'
 'hospital' 'yes' ""there's"" 'told' 'tell' 'sitting' 'back' 'seat'
 'smoking' 'cigarette' 'thought' 'gonna' 'last' 'falling' 'deep' 'deeply'
 'till' 'aww' 'alone' 'payphone']"
28,"['produced' 'daft' 'punk' 'last' 'night' 'dream' 'dancing' 'right'
 'beside' 'looked' 'like' 'everyone' 'fun' 'kind' 'feeling' 'waited'
 'long' 'stop' 'come' 'little' 'closer' 'jam' 'rhythm' 'gets' 'stronger'
 ""there's"" 'nothing' 'wrong' 'time' 'put' 'arms' 'around' 'wrap'
 'suddenly' 'feel' 'shining' 'sun' 'knew' 'gone' 'ooh' 'know' 'wish'
 'comes' 'true' ""we'll"" 'make' 'play' 'game']"
29,"['made' 'mind' 'need' 'think' 'wrong' 'right' 'look' ""ain't"" 'lust' 'know'
 'love' 'tell' 'world' 'never' 'say' 'enough' ""'cause"" 'said' ""that's""
 'exactly' 'end' 'give' 'keep' 'chasing' 'pavements' 'even' 'leads'
 'nowhere' 'would' 'waste' 'knew' 'place' 'leave' 'build' 'fly' 'around'
 'circles' 'waiting' 'heart' 'drops' 'back' 'begins' 'tingle' 'finally'
 'could' 'yeah' 'breakdown' 'oh']"
30,"[""can't"" 'see' 'raining' 'ain’t' 'need' 'go' 'outside' 'baby' 'hardly'
 'even' 'notice' 'try' 'show' 'song' 'meant' 'keep' 'supposed' 'waking'
 'early' 'maybe' 'could' 'sleep' 'make' 'banana' 'pancakes' 'pretend'
 'like' 'weekend' 'time' ""ain't"" 'laka' 'ukulele' 'mama' 'made' 'really'
 'don’t' 'mind' 'practice' ""'cause"" 'little' 'lady' 'love' 'lay' 'lazy'
 'close' 'curtains' ""there's"" 'world' 'mmmmmmmmmm' 'rain' 'day'
 'telephone' 'singing' 'ringing' 'pick' 'got' 'everything' 'right'
 'enough' 'easy' 'whole' 'fits' 'inside' 'arms' 'pay' 'attention' 'alarm'
 'wake' 'slow' 'mhmmm' ""we've""]"
31,"['might' 'right' 'time' 'one' ""there's"" 'something' 'us' 'want' 'say'
 ""'cause"" 'anyway' 'got' 'kind' 'secret' 'share' 'need' 'anything' 'life'
 'miss' 'anyone' 'love']"
32,"['flame' 'love' 'losing' 'game' 'five' 'story' 'fire' 'came' 'one' 'wish'
 'never' 'played' 'oh' 'mess' 'made' 'final' 'frame' 'band' 'hand' 'could'
 'stand' 'self' 'professed' 'profound' ""'til"" 'chips' 'know' 'gambling'
 'man' 'though' 'battle' 'blind' 'fate' 'resigned' 'memories' 'mar' 'mind'
 'futile' 'odds' 'laughed' 'gods']"
33,"['honey' 'rock' 'upon' 'stand' 'come' 'talk' 'hope' 'understand' 'green'
 'eyes' 'yeah' 'spotlight' 'shines' 'could' 'anybody' 'deny' 'came' 'load'
 'feels' 'much' 'lighter' 'met' 'know' 'never' 'go' 'without' 'sea'
 'float' 'think' 'one' 'wanted' 'find' 'anyone' 'tried' 'must' 'minds'
 'since']"
34,"['help' 'done' 'many' 'times' 'hurt' 'today' 'worst' 'part' ""there's""
 'noone' 'else' 'blame' 'friend' 'hold' 'wrap' 'enfold' 'small' 'needy'
 'warm' 'breathe' 'ouch' 'lost' 'nowhere' 'found' 'yeah' 'think' 'might'
 'break' 'feel' 'unsafe']"
35,"['produced' 'kanye' 'west' 'jeff' 'bhasker' 'loving' 'way' 'wanted' 'run'
 'love' 'vibe' 'wrong' 'haunted' 'home' 'never' 'know' 'enough' ""'til""
 'lose' 'control' 'system' 'overload' 'screaming' 'nnooo' 'see' 'wanna'
 'move' ""can't"" 'escape' 'keep' 'low' 'secret' 'code' 'everybody' 'else'
 'lockdown—your' 'lockdown' 'keeping' 'lockdown—you' 'cool' 'true' 'got'
 'something' 'gotta' 'still' 'mind' 'somewhere' 'far' 'danger' 'zone'
 'many' 'times' 'tell' ""'fore"" 'finally' 'go' 'wasting' 'time' 'wait'
 'life' ""we're"" 'racing' ""where's"" 'finish' 'line' 'bet' 'one' 'knew'
 'new' 'said' 'going' 'roll' 'god' 'knows' 'baby' 'confused' 'choose'
 'need' 'road']"
36,"['shake' 'never' 'loved' 'nobody' 'fully' 'always' 'one' 'foot' 'ground'
 'protecting' 'heart' 'truly' 'got' 'lost' 'sounds' 'hear' 'mind' 'voices'
 'words' 'music' 'breaks' 'well' 'suppose' 'ever' 'met' 'fell' 'love'
 'let' 'kiss' 'sweet' 'soft' 'saw' 'called' 'kept' 'singing' 'songs'
 'break' 'fall' 'friends' 'say' 'course' 'gonna' 'get' 'better' 'oh']"
37,"['heyy' 'heeey' 'heey' 'lipstick' 'stains' 'front' 'lobe' 'leftside'
 'brains' 'knew' 'forget' 'went' 'let' 'blow' 'mind' 'sweet' 'moonbeam'
 'smell' 'every' 'single' 'dream' 'collided' 'one' 'decided' ""who's""
 'kind' 'hey' 'soul' 'sister' ""ain't"" 'mr' 'mister' 'radio' 'stereo' 'way'
 'move' 'fair' 'know' 'want' 'miss' 'thing' 'tonight' 'interlude' 'time'
 'glad' 'track' 'like' 'gave' 'life' 'direction' 'game' 'show' 'love'
 'connection' ""can't"" 'deny' 'obsessed' 'heart' 'bound' 'beat' 'right'
 'untrimmed' 'chest' 'believe' 'virgin' 'madonna' 'always' 'gonna' 'wanna'
 'cut' 'rug' 'watching' ""you's"" 'drug' 'need' 'gangster' 'thug' 'dreaming'
 'see' 'finally' 'fact' ""there's"" 'nothing' 'world']"
38,"['sing' 'one' 'last' 'time' 'really' 'go' 'thing' ""that's"" 'right' 'done'
 'barely' 'look' 'every' 'single' 'know' ""we'll"" 'make' 'anywhere' 'away'
 'light' 'choice' 'even' 'cannot' 'hear' 'voice' 'beside' 'dear' 'louder'
 'run' 'lives' 'hardly' 'speak' 'understand' ""can't"" 'raise' 'say' 'think'
 'might' 'see' 'eyes' 'makes' 'hard' 'cry' 'long' 'goodbye' 'nearly'
 'slower' ""want's"" 'find' 'easy' 'way' 'get' 'little' 'heads' 'heart'
 ""we're"" 'bound' 'afraid' 'days' 'making' 'mess']"
39,"['sitting' 'strawberry' 'swing' 'every' 'moment' 'precious' 'talking'
 'everybody' 'fighting' 'wanna' 'waste' 'thing' 'cold' 'water' 'bring'
 ""'round"" 'feet' 'touch' 'ground' 'ya' 'say' 'perfect' 'day' 'remember'
 'walking' ""can't"" 'wait' ""'til"" 'morning' 'change' 'people' 'moving'
 'time' 'inside' 'perfectly' 'straight' 'line' 'curve' 'away'
 'instrumental' 'ah' 'sky' 'could' 'blue' 'mind' 'without' 'well' 'grey'
 'miles']"
40,"['oliver' 'please' 'say' ""we're"" 'done' 'finished' ""'cause"" 'could' 'give'
 'much' 'make' 'feel' 'like' 'never' 'welcome' 'said' 'floor' 'romy'
 'found' 'someone' 'better' 'waiting' 'long' 'see' 'understand'
 'sometimes' 'still' 'need' 'struggling' 'get' 'left' 'outside' 'door'
 'sure' 'come' 'way' 'made' 'clear' 'near' 'enough' 'heart' 'skipped'
 'beat' 'caught' 'reach' 'heard']"
41,"['first' 'day' 'life' 'swear' 'born' 'right' 'doorway' 'went' 'rain'
 'suddenly' 'everything' 'changed' ""they're"" 'spreading' 'blankets'
 'beach' 'face' 'saw' 'think' 'blind' 'met' 'don’t' 'know' 'i’ve' 'want'
 'go' 'thought' 'i’d' 'let' 'things' 'take' 'forever' 'especially' 'slow'
 'realize' 'need' 'wondered' 'could' 'come' 'home' 'mhm' 'remember' 'time'
 'drove' 'night' 'meet' 'morning' 'strange' 'said' 'felt' 'woke' '“this'
 'i’m' 'glad' 'didn’t' 'die' 'care' 'anywhere' 'probably' 'happy”'
 'there’s' 'telling' 'wait' 'see' 'rather' 'working' 'paycheck' 'waiting'
 'win' 'lottery' 'aha' 'mmm' 'beside' 'maybe' 'different' 'mean' 'really'
 'like' 'meeee' 'meeeeee']"
42,"['rain' 'blowing' 'face' 'whole' 'world' 'case' 'could' 'offer' 'warm'
 'embrace' 'make' 'feel' 'love' 'evening' 'shadows' 'stars' 'appear' 'one'
 'dry' 'tears' 'hold' 'million' 'years' 'know' 'made' 'mind' 'yet' 'never'
 'wrong' 'known' 'moment' 'met' 'doubt' 'belong' ""i'd"" 'go' 'hungry'
 'black' 'blue' 'crawling' 'avenue' ""there's"" 'nothing' 'instrumental'
 'break' 'storms' 'raging' ""rollin'"" 'sea' 'highway' 'regret' 'winds'
 'change' 'wild' 'free' ""ain't"" 'seen' 'like' 'happy' 'dreams' 'come'
 'true' 'ends' 'earth']"
43,"['head' 'water' 'tell' 'breathe' 'easy' 'breathing' 'gets' 'harder' 'even'
 'know' 'made' 'room' 'soon' 'see' 'happy' 'hands' 'unusually' 'hard'
 'hold' 'blank' 'stares' 'pages' 'way' 'say' 'mean' 'well' 'make' 'gonna'
 'write' 'love' 'song' ""'cause"" 'asked' 'need' 'one' 'break' 'stay'
 'leaving' 'better' 'reason' 'today' 'learned' 'things' 'wanna' 'hear'
 'heavy' 'heart' 'sinks' 'deep' 'twisted' 'words' 'help' 'hurts' 'thought'
 'hello' 'high' 'dry' 'convinced' 'please' 'think' 'trying' 'let'
 'promise' 'leave' 'light' 'daylight' 'guide' 'gone' 'believe' ""there's""
 'wanted' 'nowhere' 'want' 'minute' 'babe' 'walk' 'seven' 'seas']"
