388,"['legs' 'work' 'like' 'used' ""can't"" 'sweep' 'feet' 'mouth' 'still'
 'remember' 'taste' 'love' 'eyes' 'smile' 'cheeks' 'darling' 'loving'
 'till' ""we're"" 'seventy' 'baby' 'heart' 'could' 'fall' 'hard'
 'twentythree' 'thinking' ""'bout"" 'people' 'mysterious' 'ways' 'maybe'
 'touch' 'hand' 'well' 'every' 'single' 'day' 'wanna' 'tell' 'honey'
 'take' 'arms' 'kiss' 'light' 'thousand' 'stars' 'place' 'head' 'beating'
 'loud' 'found' 'right' ""hair's"" 'gone' 'memory' 'fades' 'crowds' 'name'
 'hands' 'play' 'strings' 'way' 'know' ""'cause"" 'soul' 'never' 'grow'
 'old' 'evergreen' ""smile's"" 'forever' 'mind' 'part' 'plan' 'keep'
 'making' 'mistakes' 'hoping' 'understand' 'oh']"
393,"['come' 'skinny' 'love' 'last' 'year' 'pour' 'little' 'salt' 'never'
 'staring' 'sink' 'blood' 'crushed' 'veneer' 'tell' 'wreck' 'cut' 'ropes'
 'let' 'fall' 'right' 'moment' ""order's"" 'tall' 'told' 'patient' 'fine'
 'balanced' 'kind' 'morning' 'different' ""'cause"" 'holding' 'tickets'
 'owning' 'fines' 'happened' 'suckled' 'hope' 'lite' 'brassieres' 'sullen'
 'load' 'full' 'slow' 'split' 'wasted' 'hell' 'breaking' 'bridges' 'end'
 'lines' 'fight' 'far' 'behind']"
395,"['would' 'without' 'smart' 'mouth' ""drawin'"" ""kickin'"" 'got' 'head'
 ""spinnin'"" ""kiddin'"" ""can't"" 'pin' ""what's"" ""goin'"" 'beautiful' 'mind'
 'magical' 'mystery' 'ride' 'dizzy' 'know' 'hit' 'alright' ""head's""
 'water' 'breathing' 'fine' 'crazy' ""'cause"" 'loves' 'love' 'curves'
 'edges' 'perfect' 'imperfections' 'give' 'end' ""beginnin'"" 'even' 'lose'
 ""winnin'"" 'postchorus' 'ohoh' 'many' 'times' 'tell' 'crying' 'world'
 'beating' 'around' 'every' 'mood' 'downfall' 'muse' 'worst' 'distraction'
 'rhythm' 'blues' 'stop' 'singing' 'ringing' ""breathin'"" 'oh' 'cards'
 'table' ""we're"" 'showing' 'hearts' 'risking' 'though' 'hard']"
396,"['even' 'stop' 'boy' 'flying' 'overhead' 'heavy' 'words' ""can't"" 'bring'
 'raised' 'dead' 'one' 'knows' 'hard' 'life' 'think' 'finally' 'found'
 'oh' 'sing' 'sweet' 'like' 'cinnamon' 'fucking' 'dream' 'living' 'baby'
 'love' ""'cause"" 'playing' 'radio' 'lick' 'take' 'vitamin' ""body's""
 'sugar' 'venom' 'yeah' 'american' 'dreams' 'came' 'true' 'somehow'
 'swore' ""i'd"" 'chase' ""'em"" ""'til"" 'heard' 'streets' 'paved' 'gold'
 ""that's"" 'father' 'said' 'la' 'paradise']"
397,"['see' 'left' 'goodbye' 'single' 'word' 'said' 'final' 'kiss' 'seal'
 'seams' 'idea' 'state' 'know' 'fickle' 'heart' 'bitterness' 'wandering'
 'eye' 'heaviness' 'head' 'remember' 'reason' 'loved' 'baby' 'please'
 'last' 'time' 'thought' 'completely' 'erased' 'memory' 'often' 'think'
 'went' 'wrong' 'less' 'gave' 'space' 'could' 'breathe' 'kept' 'distance'
 'would' 'free' 'hope' 'find' 'missing' 'piece' 'bring' 'back']"
404,"['summer' 'high' 'school' 'first' 'met' ""we'd"" 'make' 'mustang'
 'radiohead' '18th' 'birthday' 'got' 'matching' 'tattoos' 'used' 'steal'
 ""parents'"" 'liquor' 'climb' 'roof' 'talk' 'future' 'like' 'clue' 'never'
 'planned' 'one' 'day' ""i'd"" 'losing' 'another' 'life' 'would' 'girl'
 'keep' 'promises' 'us' 'world' 'stay' 'say' 'away' 'june' 'johnny' 'cash'
 'without' 'made' 'pact' 'sometimes' 'miss' 'put' 'records' 'whoa'
 'someone' 'said' 'tattoo' 'removed' 'saw' 'downtown' 'singing' 'blues'
 'time' 'face' 'music' 'longer' 'muse' 'postchorus' 'money' ""can't"" 'buy'
 'machine' 'replace' 'million' 'rings' 'told' 'meant' ""'cause"" 'pay'
 'price']"
406,"['mind' 'grow' 'fonder' 'every' 'day' 'lose' 'time' 'thinking' 'face'
 'god' 'knows' 'taken' 'long' 'let' 'doubts' 'go' 'one' 'want' 'know'
 'scared' 'feeling' 'word' 'imagined' 'never' 'try' 'forget' 'past'
 'simply' 'mine' 'dare' 'promise' 'worthy' 'hold' 'arms' 'come' 'give'
 'chance' 'prove' 'walk' 'mile' 'end' 'starts' 'hang' 'say' 'mention'
 'name' 'ever' 'feels' 'close' 'tell' 'whichever' 'road' 'choose' ""'cause""
 'mmm' ""ain't"" 'easy' 'giving' 'heart' ""nobody's"" 'perfect' 'trust'
 'learned']"
409,"['clawed' 'chained' 'hearts' 'vain' 'jumped' 'never' 'asking' 'kissed'
 'fell' 'spell' 'love' 'one' 'could' 'deny' 'ever' 'say' 'walked' 'away'
 'always' 'want' ""can't"" 'live' 'lie' 'running' 'life' 'came' 'like'
 'wrecking' 'ball' 'hit' 'hard' 'wanted' 'break' 'walls' 'wreck' 'yeah'
 'put' 'high' 'sky' 'coming' 'slowly' 'turned' 'let' 'burn' ""we're""
 'ashes' 'ground' 'closed' 'eyes' 'swung' 'left' 'crashing' 'blazing'
 'fall' 'meant' 'start' 'war' 'instead' 'using' 'force' 'guess' 'win'
 'interlude' 'produced' 'dr' 'luke' 'cirkut' 'video' 'terry' 'richardson']"
411,"['whenever' 'alone' 'make' 'feel' 'like' 'home' 'whole' 'young' 'fun'
 'however' 'far' 'away' 'always' 'love' 'long' 'stay' 'whatever' 'words'
 'say' 'free' 'clean' ""'cause""]"
413,"['bed' 'feels' 'little' 'bit' 'bigger' 'song' 'radio' 'sound' 'friends'
 'talk' 'tear' ""'cause"" 'heart' 'breaks' 'hear' 'name' 'sounds' 'like'
 'oooooh' 'ooh' 'mmm' 'young' 'dumb' 'realize' 'bought' 'flowers' 'held'
 'hand' 'gave' 'hours' 'chance' 'take' 'every' 'party' 'wanted' 'dance'
 ""baby's"" 'dancing' 'another' 'man' 'pride' 'ego' 'needs' 'selfish' 'ways'
 'caused' 'good' 'strong' 'woman' 'walk' 'life' 'never' 'get' 'clean'
 'mess' 'made' 'oh' 'haunts' 'time' 'close' 'eyes' 'although' 'hurts'
 'first' 'say' 'wrong' 'know' 'probably' 'much' 'late' 'try' 'apologize'
 'mistakes' 'want' 'hope' 'buys' 'holds' 'give' 'remember' 'loved'
 'things' 'done']"
426,"['never' 'want' 'stand' 'upon' 'get' 'way' 'said' 'don’t' 'know' 'plan'
 'share' '‘cause' 'i’ll' 'listening' 'ear' 'everything' 'say' 'won’t'
 'turn' 'away' 'listen' 'open' 'heart' 'must' 'love' 'ooooh' 'la' 'i’ve'
 'fallen' 'it’s' 'better' 'time' 'ever' 'known' 'every' 'day' 'battle'
 'face' 'strange' 'life' 'live' 'decided' 'give' 'hands' 'smile' 'speak'
 'remember' 'times' 'hoping' 'something' 'shaking' 'head' 'done' 'left'
 'would' 'i’d' 'anything']"
429,"['bring' 'beat' 'honey' 'see' 'stars' 'way' ""can't"" 'glow' 'window' 'pane'
 'feel' 'sun' 'whenever' 'near' 'every' 'time' 'touch' 'melt' 'away'
 'everybody' 'asks' 'smiling' 'ear' 'say' 'love' 'hurts' 'know' 'gonna'
 'take' 'little' 'work' 'oh' ""nothing's"" 'perfect' 'worth' 'fighting'
 'tears' 'finally' 'put' 'first' 'baby' 'one' 'need' 'come' 'gives'
 'always' 'call' 'make' 'everything' 'stop' 'top' 'postchorus' 'ooh'
 'wind' 'whipping' 'past' 'face' 'dance' 'night' 'boy' 'lips' 'taste'
 'like' 'champagne' 'kiss' 'thing' 'stops' ""'cause"" 'calls']"
430,"['loving' 'hurt' 'sometimes' 'thing' 'know' 'gets' 'hard' 'get' 'makes'
 'us' 'feel' 'alive' 'keep' 'love' 'photograph' 'made' 'memories' 'eyes'
 'never' 'closing' 'hearts' 'broken' ""time's"" 'forever' 'frozen' 'still'
 'inside' 'pocket' 'ripped' 'jeans' 'holding' 'close' 'meet' 'ever'
 'alone' 'wait' 'come' 'home' 'heal' 'mend' 'soul' 'swear' 'easier'
 'remember' 'every' 'piece' 'ya' 'take' 'die' ""that's"" 'okay' 'baby'
 'words' 'bleed' 'pages' 'hold' 'let' 'go' 'oh' 'fit' 'necklace' 'got'
 'next' 'heartbeat' 'deep' 'within' 'away' 'kissed' 'lamppost' 'back'
 'sixth' 'street' 'hearing' 'whisper' 'phone']"
434,"['baby' 'squirrel' ""you's"" 'sexy' 'motherfucker' 'gimme' 'attention'
 'gotta' 'tell' 'little' ""somethin'"" 'wonderful' 'flawless' 'ooh' 'lady'
 'walk' 'around' 'like' 'wanna' 'someone' 'else' 'know' 'fine' 'oh' 'girl'
 'gonna' 'show' 'mine' 'treasure' 'honey' 'golden' 'star' 'make' 'wish'
 'come' 'true' 'let' 'pretty' 'smiling' 'never' 'look' 'blue' 'everything'
 'see' 'dreams' 'say' 'interlude' 'yeah']"
435,"['yeah' 'man' 'road' ""doin'"" 'promo' 'said' 'keep' 'business' 'lowlow'
 'tryna' 'get' 'friend' 'zone' ""'cause"" 'look' 'even' 'better' 'photos'
 ""can't"" 'find' 'house' 'send' 'info' ""drivin'"" 'gated' 'residential'
 'found' ""comin'"" 'sent' 'friends' 'home' 'hide' 'know' 'call' 'half'
 'past' 'five' 'time' 'side' 'love' 'touch' 'feel' 'fucked' ""that's""
 'real' ""i'd"" 'ever' 'mine' 'babe' ""i'ma"" 'let' 'simple' 'seem' 'two'
 'bitches' ""'fore"" 'saw' ""gon'"" 'tempo' 'always' 'rehab' 'drugs' 'started'
 ""feelin'"" 'like' 'decaf' 'live' 'life' 'moment' 'motherfuckers' 'want'
 'relapse' 'hills' 'eyes' 'judge' 'lies' 'girl' 'oh' 'baby' 'trust'
 'ewedihalehu' 'yene' 'konjo' 'fikir']"
436,"[""she'll"" 'lie' 'steal' 'cheat' 'beg' 'knees' 'make' 'think' 'means'
 'time' 'tear' 'hole' 'one' ""can't"" 'repair' 'still' 'love' 'really'
 'care' 'young' 'oh' 'enough' 'got' 'cold' 'ooh' 'bundled' 'told' 'ah'
 'done' 'better' 'feel' 'pain' 'nothing' 'opposite' 'indifference' 'pay'
 'attention' 'standing' 'porch' ""screamin'"" 'leave' 'come' 'downstairs'
 'keep' 'head' 'blame' 'dear' 'running' 'like' 'years' 'would' 'best'
 'believe' 'highway' 'signs' 'say' ""we're"" 'close' 'read' 'things'
 'anymore' 'never' 'trusted' 'eyes']"
437,"['oh' 'dare' 'look' 'back' 'keep' 'eyes' 'said' 'holding' 'shut' 'dance'
 'woman' 'destiny' 'ooh' 'hoo' 'victims' 'night' 'chemical' 'physical'
 'kryptonite' 'helpless' 'bass' 'fading' 'light' 'bound' 'get' 'together'
 'took' 'arm' 'know' 'happened' 'floor' 'backless' 'dress' 'beat' 'sneaks'
 'discothèque' 'juliet' 'teenage' 'dream' 'felt' 'chest' 'looked' 'knew'
 ""c'mon"" 'girl' 'deep' 'think' 'see' 'future' 'realize' 'last' 'chance']"
438,"['go' 'kinda' 'wanna' 'friends' 'take' 'easy' 'afraid' 'never' 'satisfied'
 ""we're"" 'sick' 'like' 'animals' 'play' 'pretend' 'cannibal' 'get' 'alive'
 'sleep' 'tonight' 'oh' 'want' 'waiting' 'bite' 'heart' 'say' 'goodbye'
 'feel' 'chemicals' ""kickin'"" 'getting' 'heavy' 'run' 'hide' 'every'
 'time' ""killin'"" 'denied' 'animal' 'inside' 'hush' 'world' 'quiet'
 ""can't"" 'fight' 'us' 'made' 'mess' 'understand' 'whoa']"
439,"['te' 'amo' 'says' 'hear' 'pain' 'voice' 'danced' 'underneath'
 'candelabra' 'takes' 'lead' ""that's"" 'saw' 'eyes' 'said' 'put' 'hand'
 'around' 'waist' 'told' 'cried' 'gonna' 'run' 'away' 'let' 'go' 'soul'
 'awry' 'without' 'asking' 'wish' ""somebody'd"" 'tell' 'mean' 'love'
 'think' 'means' 'scared' 'breathe' 'hold' 'got' 'choice' 'uh' 'pulled'
 'beach' 'water' 'start' 'leave' 'begging' 'listen' 'dance' 'gotta'
 'watch' 'hands' 'night' 'i’m' 'moving' 'light' 'understand' 'need'
 'afraid' 'feel' 'way']"
443,"['produced' 'nineteen85' 'majid' 'jordan' 'noah' 'shebib' 'drake' 'got'
 'eyes' 'everything' 'see' 'want' 'hot' 'love' 'emotion' 'endlessly'
 ""can't"" 'get' 'left' 'mark' 'prehook' ""'cause"" 'good' 'girl' 'know' 'act'
 'different' 'around' 'exactly' 'could' 'hold' ""we're"" 'going' 'home'
 'hard' 'things' 'alone' 'al' 'maskati' 'one' 'gave' 'loved' 'think'
 ""there's"" 'something' 'baby']"
444,"['beautiful' 'night' ""we're"" 'looking' 'something' 'dumb' 'hey' 'baby'
 'think' 'wanna' 'marry' 'look' 'eyes' 'dancing' 'juice' 'cares' 'well'
 'know' 'little' 'chapel' 'boulevard' 'go' 'one' 'oh' 'come' 'girl'
 'trashed' 'got' 'pocket' 'full' 'cash' 'blow' 'shots' 'patron' 'say'
 'yeah' ""we'll"" 'ready' 'like' 'cause' 'get' 'ring' 'let' 'choir' 'bells'
 'sing' 'ooh' ""let's"" 'run' 'wake' 'break' ""that's"" 'cool' 'blame' 'fun'
 'tell' 'right']"
448,"['open' 'road' 'fulltime' 'daddy' 'white' 'gold' 'singing' 'blues'
 'getting' 'old' 'baby' 'hot' 'cold' 'break' 'traveling' 'long' 'trying'
 'hard' 'one' 'pretty' 'song' 'hear' 'birds' 'summer' 'breeze' 'drive'
 'fast' 'alone' 'midnight' 'get' 'trouble' 'got' 'war' 'mind' 'ride'
 'dying' 'young' 'playing' ""that's"" 'way' 'father' 'made' 'life' 'art'
 'drink' 'day' 'talk' ""'til"" 'dark' 'dogs' 'light' 'leave' 'say' 'goodbye'
 'turn' 'around' 'high' 'dry' 'tired' 'feeling' 'like' 'fucking' 'crazy'
 'driving' 'see' 'stars' 'eyes' 'keep' 'sane']"
449,"['look' 'eyes' 'like' 'watching' 'night' 'sky' 'beautiful' 'sunrise'
 'well' ""there's"" 'much' 'hold' 'old' 'stars' 'see' 'come' 'far' 'right'
 'soul' 'give' 'us' 'even' 'skies' 'get' 'rough' 'giving' 'love' 'still'
 'looking' 'needing' 'space' 'navigating' 'patiently' 'waiting' 'find'
 ""'cause"" 'burn' 'fall' 'earth' ""we've"" 'got' 'lot' 'learn' 'god' 'knows'
 ""we're"" 'worth' 'wanna' 'someone' 'walks' 'away' 'easily' 'stay' 'make'
 'difference' 'differences' 'teach' 'use' 'tools' 'gifts' 'yeah' 'stake'
 'end' 'friend' 'least' 'intend' 'work' 'break' 'bend' 'without' 'world'
 'caving' 'tough' 'enough']"
450,"['prowl' 'wondering' 'whether' 'left' 'already' 'leather' 'jacket'
 'collar' 'popped' 'like' 'antenna' 'never' 'knowing' 'stop' 'sunglasses'
 'indoors' 'par' 'course' 'lights' 'floors' 'sweat' 'walls' 'cages'
 'poles' 'call' 'search' 'soul' 'put' 'hold' 'sly' 'indoor' 'smoke'
 'calls' 'folks' 'run' 'oldest' 'friends' 'sipping' 'drink' 'laughing'
 'imaginary' 'jokes' 'signals' 'sent' 'eyes' 'invite' 'approach' 'seems'
 'though' 'lumps' 'throat' 'swallowed' 'got' 'going' 'come' 'number' 'one'
 'party' 'anthem' 'certified' 'mind' 'blower' 'full' 'well' 'may'
 'suggest' ""there's"" 'somewhere' 'might' 'know' 'get' 'ball' 'roll'
 'drunken' 'monologues' 'confused' 'falling' 'love' 'want' 'ya' 'good'
 'look' 'could' ""moment's"" 'gone' 'yeah' 'rush' 'blood' 'mes' 'gallic'
 'shrug' 'shutterbugs' 'camera' 'plus' 'black' 'white' 'color' 'dodge'
 'time' 'girls' 'cubicles' 'house' 'fun' 'oh']"
453,"['introyou' 'used' 'call' 'myyou' 'toyeahchorusyou' 'cell' 'phonelate'
 'night' 'need' 'lovecall' 'loveand' 'know' 'hotline' 'blingthat' 'mean'
 'one' 'thingi' 'thingverse' '1ever' 'since' 'left' 'city' 'yougot'
 'reputation' 'noweverybody' 'knows' 'feel' 'outgirl' 'got' 'stressed'
 'out‘cause' 'ever' 'youstarted' 'wearing' 'less' 'goin' 'moreglasses'
 'champagne' 'dance' 'floorhangin' 'girls' 'ive' 'never' 'seen'
 'beforechorusyou' 'lovei' '2ever' 'youyou' 'dont' 'get' 'alongyou' 'make'
 'like' 'wronggoing' 'places' 'belongever' 'exactly' 'asked' 'forrunning'
 'pages' 'passporthangin' 'thingbridgethese' 'days' 'iswonder' 'youre'
 'bendin' 'backwards' 'someone' 'elsewonder' 'rolling' 'backwoods'
 'elsedoing' 'things' 'taught' 'gettin' 'nasty' 'elseyou' 'nobody' 'else'
 'nowhy' 'alonewhy' 'always' 'touching' 'roadused' 'stay' 'homebe' 'good'
 'girl' 'zoneyeah' 'yourselfright' 'elsechorusyou' 'thingoutroever'
 'city…produced' 'nineteen85']"
454,"['know' 'done' 'wrong' 'left' 'heart' 'torn' 'devils' 'took' 'low' 'fools'
 'go' 'shook' 'angel' 'rising' 'ground' 'filled' 'strength' 'found'
 ""there's"" 'nothing' 'can’t' 'need' 'love' 'unforgivable' 'stole' 'burnt'
 'soul' 'demons' 'rule' 'worst' 'destroy' 'everything' 'bring' 'angels'
 'like' 'told' 'oh' 'lord']"
457,"['everything' 'want' 'money' 'notoriety' 'rivieras' 'even' 'think' 'found'
 'god' 'flashbulbs' 'pretty' 'cameras' 'glamorous' 'tell' 'hello' 'cacan'
 'hear' 'china' 'doll' 'see' 'fall' 'boy' 'dope' 'love' 'deadly' 'life'
 'beautiful' 'nothing' 'without' 'dreams' 'lights' 'mean' 'summertime'
 'nice' 'hot' 'sweet' 'like' 'vanilla' 'gold' 'silverlined' 'heart'
 'burned' 'brain' 'stolen' 'images' 'baby' 'picture' 'babe' ""could've""
 'lived' 'two' 'kids' ""tryin'"" 'get' 'dark' 'side' 'american' 'dream'
 'would' 'dance' 'night' 'play' 'music' 'loud' 'grew' 'seemed' ""can't""]"
